code,name,market,market_cap,naver_group,best_sector,best_corr,2nd_sector,2nd_corr,3rd_sector,3rd_corr
039560,다산네트웍스,KOSDAQ,2061,통신장비,전력기기,0.6879,IT부품,0.6049,우주·위성,0.5785
093640,케이알엠,KOSDAQ,1669,반도체와반도체장비,원전,0.6876,핀테크·결제,0.6488,해운,0.6354
448900,한국피아이엠,KOSDAQ,7295,자동차부품,자동차_부품,0.6873,반도체_대형,0.6476,중소제약,0.6202
024900,디와이덕양,KOSPI,706,자동차부품,석유화학,0.687,유통,0.6759,반도체_소재부품,0.6367
036630,세종텔레콤,KOSDAQ,1024,다각화된통신서비스,레저·여행,0.6865,내수식품,0.6348,화장품_브랜드,0.5894
144960,뉴파워프라즈마,KOSDAQ,4775,반도체와반도체장비,반도체_중소형,0.6863,반도체_소재부품,0.6821,디스플레이,0.6647
452430,사피엔반도체,KOSDAQ,3558,반도체와반도체장비,레저·여행,0.6857,미용·에스테틱,0.6612,패션·의류,0.6311
004430,송원산업,KOSPI,2930,화학,철강,0.6853,건설,0.5135,신재생에너지,0.4414
086890,이수앱지스,KOSDAQ,1763,제약,물류·육운,0.6848,패션·의류,0.6333,에너지유틸리티,0.5545
071090,하이스틸,KOSPI,828,철강,K푸드_수출,0.6847,방산,0.6732,중국내수식품,0.6426
221800,지구홀딩스,KOSDAQ,2662,건강관리업체및서비스,시멘트,0.6846,전력기기,0.6814,우주·위성,0.6781
425420,티에프이,KOSDAQ,7556,반도체와반도체장비,핀테크·결제,0.684,보험,0.6627,레저·여행,0.6344
038390,레드캡투어,KOSDAQ,1740,도로와철도운송,방산,0.6839,엔터·음악,0.6397,미디어·콘텐츠,0.5653
107600,새빗켐,KOSDAQ,1472,전기제품,2차전지_셀,0.6837,2차전지_소재부품,0.5919,반도체_소재부품,0.5478
229000,젠큐릭스,KOSDAQ,745,건강관리장비와용품,우주·위성,0.6836,디스플레이,0.6568,전력기기,0.6561
218150,미래생명자원,KOSDAQ,590,식품,해운,0.6835,철강,0.6305,신재생에너지,0.5595
044340,위닉스,KOSDAQ,891,가정용기기와용품,보험,0.6833,AI_인프라,0.6538,레저·여행,0.6148
282720,금양그린파워,KOSDAQ,1565,에너지장비및서비스,디스플레이,0.6831,의료기기,0.6766,반도체_장비,0.672
070300,엑스큐어,KOSDAQ,536,핸드셋,전력기기,0.683,건설,0.5001,시멘트,0.4656
088800,에이스테크,KOSDAQ,3205,통신장비,석유화학,0.6825,정유,0.6255,2차전지_셀,0.6198
147830,제룡산업,KOSDAQ,2334,전기장비,전력기기,0.6823,원전,0.5537,건자재,0.5523
014580,태경비케이,KOSPI,1282,비철금속,레저·여행,0.6822,K푸드_수출,0.6357,중국내수식품,0.6113
030960,양지사,KOSDAQ,1000,상업서비스와공급품,바이오_임상단계,0.6819,바이오_기술이전,0.5974,바이오_대형CDMO,0.4813
013030,하이록코리아,KOSDAQ,4671,기계,조선,0.6819,디스플레이,0.5519,반도체_중소형,0.5278
079430,현대리바트,KOSPI,1444,가구,신재생에너지,0.6818,증권,0.633,내수식품,0.6327
351330,이삭엔지니어링,KOSDAQ,674,IT서비스,반도체_소재부품,0.6814,로봇,0.6418,반도체_대형,0.6268
362320,청담글로벌,KOSDAQ,1002,인터넷과카탈로그소매,화장품_브랜드,0.6811,화장품_ODM,0.6766,레저·여행,0.6569
020120,키다리스튜디오,KOSPI,1417,양방향미디어와서비스,레저·여행,0.6808,중국내수식품,0.6627,AI_인프라,0.6512
036120,서울평가정보,KOSDAQ,671,상업서비스와공급품,보험,0.6807,AI_인프라,0.6315,방산,0.6009
051160,지어소프트,KOSDAQ,1121,판매업체,방산,0.6807,화장품_ODM,0.6675,내수식품,0.6605
323990,박셀바이오,KOSDAQ,1553,제약,타이어,0.6801,의료기기,0.6747,중소제약,0.6667
013700,까뮤이앤씨,KOSPI,730,건설,시멘트,0.6796,자동차_완성차,0.6084,전력기기,0.5842
003070,코오롱글로벌,KOSPI,2547,건설,해운,0.6791,원전,0.6048,정유,0.5811
092730,네오팜,KOSDAQ,3077,화장품,레저·여행,0.679,화장품_브랜드,0.641,생활용품,0.595
228760,지노믹트리,KOSDAQ,3651,건강관리장비와용품,바이오_기술이전,0.6788,바이오_임상단계,0.5364,타이어,0.4027
015230,대창단조,KOSPI,1832,기계,레저·여행,0.6787,석유화학,0.6058,조선,0.5947
036890,진성티이씨,KOSDAQ,3926,기계,디스플레이,0.6787,반도체_중소형,0.6536,석유화학,0.6367
095570,AJ네트웍스,KOSPI,2079,도로와철도운송,CMO_CDMO,0.6784,건자재,0.6753,비철금속,0.6705
122310,제노레이,KOSDAQ,706,건강관리장비와용품,생활용품,0.6778,방산,0.6667,보험,0.6475
000440,중앙에너비스,KOSDAQ,1201,석유와가스,원전,0.6777,정유,0.6474,해운,0.6316
031440,신세계푸드,KOSPI,2025,"호텔,레스토랑,레저",물류·육운,0.6773,건자재,0.6718,패션·의류,0.6638
123330,제닉,KOSDAQ,1824,화장품,방산,0.677,보험,0.6223,항공,0.501
322510,제이엘케이,KOSDAQ,1553,건강관리기술,시멘트,0.6766,전력기기,0.6732,우주·위성,0.6469
254490,미래반도체,KOSDAQ,5363,반도체와반도체장비,증권,0.6762,핀테크·결제,0.6406,레저·여행,0.6246
084730,팅크웨어,KOSDAQ,886,전자제품,반도체_소재부품,0.676,자동차_부품,0.6522,반도체_중소형,0.6474
000970,한국주철관,KOSPI,1568,철강,중국내수식품,0.676,K푸드_수출,0.6743,내수식품,0.661
092130,이크레더블,KOSDAQ,1752,상업서비스와공급품,레저·여행,0.6753,생활용품,0.6663,미디어·콘텐츠,0.6529
046940,우원개발,KOSDAQ,970,건설,시멘트,0.6753,우주·위성,0.6639,유통,0.6254
237880,클리오,KOSDAQ,2264,화장품,반도체_소재부품,0.6747,석유화학,0.6197,반도체_중소형,0.5683
480370,씨케이솔루션,KOSPI,802,기계,반도체_중소형,0.6738,디스플레이,0.6167,반도체_대형,0.5653
318160,셀바이오휴먼텍,KOSDAQ,727,화장품,레저·여행,0.6734,조선,0.6222,미디어·콘텐츠,0.612
042500,링네트,KOSDAQ,1181,IT서비스,석유화학,0.6727,디스플레이,0.6241,반도체_중소형,0.6114
004980,성신양회,KOSPI,2522,건축자재,레저·여행,0.6727,화장품_브랜드,0.6102,화장품_ODM,0.5786
006140,피제이전자,KOSDAQ,1144,건강관리장비와용품,우주·위성,0.6726,B2B_IT서비스,0.6593,자동차_부품,0.6071
072870,메가스터디,KOSDAQ,1542,교육서비스,석유화학,0.6723,건자재,0.6508,통신,0.6415
004720,팜젠사이언스,KOSPI,850,제약,레저·여행,0.6721,물류·육운,0.6556,은행,0.6384
083420,그린케미칼,KOSPI,1315,화학,미용·에스테틱,0.6718,K푸드_수출,0.6617,방산,0.63
261780,차백신연구소,KOSDAQ,772,제약,해운,0.6718,건설,0.6541,원전,0.6498
086960,MDS테크,KOSDAQ,1285,소프트웨어,조선,0.6717,미용·에스테틱,0.6316,레저·여행,0.5934
015360,INVENI,KOSPI,4640,가스유틸리티,은행,0.6716,보험,0.6705,건자재,0.66
262260,에이프로,KOSDAQ,1584,전자장비와기기,석유화학,0.6711,신재생에너지,0.6412,레저·여행,0.626
049960,쎌바이오텍,KOSDAQ,1625,생물공학,전력기기,0.6711,비철금속,0.5901,IT부품,0.5418
094940,푸른기술,KOSDAQ,1086,컴퓨터와주변기기,B2B_IT서비스,0.6708,반도체_중소형,0.5878,우주·위성,0.5648
014970,삼륭물산,KOSDAQ,979,포장재,레저·여행,0.6708,화장품_브랜드,0.6648,생활용품,0.6573
049550,잉크테크,KOSDAQ,697,컴퓨터와주변기기,시멘트,0.6707,유통,0.5675,우주·위성,0.5653
489790,한화비전,KOSPI,40996,통신장비,철강,0.6707,우주·위성,0.5959,건설,0.5681
382840,원준,KOSDAQ,1346,전기제품,2차전지_소재부품,0.6703,건자재,0.6547,석유화학,0.6302
093320,케이아이엔엑스,KOSDAQ,6041,IT서비스,자동차_부품,0.6702,로봇,0.6637,타이어,0.6578
256840,한국비엔씨,KOSDAQ,2455,건강관리장비와용품,레저·여행,0.6696,에너지유틸리티,0.6502,물류·육운,0.6457
012610,경인양행,KOSPI,2176,화학,자동차_부품,0.6679,유통,0.626,자동차_완성차,0.6121
011280,태림포장,KOSPI,1324,포장재,철강,0.6679,유통,0.6641,우주·위성,0.635
030210,다올투자증권,KOSPI,2561,증권,내수식품,0.6679,신재생에너지,0.6481,증권,0.6455
058630,엠게임,KOSDAQ,915,게임엔터테인먼트,생활용품,0.6677,에너지유틸리티,0.6651,AI_인프라,0.6455
475560,더본코리아,KOSPI,2861,"호텔,레스토랑,레저",대형제약,0.6672,CMO_CDMO,0.6571,타이어,0.5702
054670,대한뉴팜,KOSDAQ,918,제약,물류·육운,0.6668,보험,0.6136,화장품_브랜드,0.5905
067290,JW신약,KOSDAQ,961,제약,시멘트,0.6666,우주·위성,0.6631,유통,0.6094
109080,옵티시스,KOSDAQ,858,통신장비,건설,0.666,철강,0.5891,해운,0.5597
083930,아바코,KOSDAQ,2076,전기제품,반도체_소재부품,0.6657,반도체_중소형,0.6651,반도체_대형,0.628
461030,아이엠비디엑스,KOSDAQ,877,생명과학도구및서비스,바이오_임상단계,0.6657,CMO_CDMO,0.6058,바이오_기술이전,0.5773
004650,창해에탄올,KOSDAQ,920,음료,생활용품,0.6655,중국내수식품,0.6421,은행,0.6378
066980,한성크린텍,KOSDAQ,779,건설,석유화학,0.6653,정유,0.6322,반도체_중소형,0.6267
009320,아진전자부품,KOSPI,547,자동차부품,반도체_중소형,0.6652,반도체_소재부품,0.6438,자동차_완성차,0.6319
012030,DB,KOSPI,4556,IT서비스,건자재,0.665,비철금속,0.6438,디스플레이,0.6081
060310,3S,KOSDAQ,983,기계,K푸드_수출,0.6643,방산,0.6026,화장품_ODM,0.5103
382900,범한퓨얼셀,KOSDAQ,2785,전기제품,반도체_소재부품,0.6641,조선,0.6505,의료기기,0.6452
082210,옵트론텍,KOSDAQ,610,전자장비와기기,핀테크·결제,0.6637,증권,0.6603,레저·여행,0.6601
049520,유아이엘,KOSDAQ,1209,핸드셋,우주·위성,0.6633,철강,0.6327,바이오_대형CDMO,0.6113
244920,에이플러스에셋,KOSPI,2303,손해보험,타이어,0.6631,자동차_완성차,0.653,건자재,0.6378
012750,에스원,KOSPI,27397,상업서비스와공급품,은행,0.6626,레저·여행,0.6317,보험,0.606
424960,스마트레이더시스템,KOSDAQ,1195,자동차부품,로봇,0.6624,바이오_임상단계,0.4708,바이오_기술이전,0.4319
099440,스맥,KOSDAQ,2818,기계,타이어,0.6621,자동차_부품,0.5778,바이오_기술이전,0.4977
033790,피노,KOSDAQ,12728,전기제품,전력기기,0.662,비철금속,0.446,IT부품,0.4262
000230,일동홀딩스,KOSPI,987,제약,타이어,0.6614,바이오_기술이전,0.6171,중소제약,0.6016
066310,큐에스아이,KOSDAQ,1311,반도체와반도체장비,건설,0.6604,철강,0.6095,우주·위성,0.5916
234030,싸이닉솔루션,KOSDAQ,1541,반도체와반도체장비,바이오_대형CDMO,0.6602,타이어,0.6586,미디어·콘텐츠,0.6489
402490,그린리소스,KOSDAQ,3188,반도체와반도체장비,디스플레이,0.6597,건설,0.6575,석유화학,0.6436
009580,무림P&P,KOSPI,1602,종이와목재,건설,0.6597,철강,0.597,신재생에너지,0.5325
011390,부산산업,KOSPI,726,건축자재,방산,0.6596,엔터·음악,0.6407,보험,0.5278
079940,가비아,KOSDAQ,4536,IT서비스,레저·여행,0.6594,미디어·콘텐츠,0.5979,미용·에스테틱,0.5545
267320,나인테크,KOSDAQ,1891,전기제품,방산,0.6593,K푸드_수출,0.6383,보험,0.5841
025320,시노펙스,KOSDAQ,4828,핸드셋,화장품_ODM,0.6588,물류·육운,0.6427,중국내수식품,0.6224
322310,오로스테크놀로지,KOSDAQ,2852,반도체와반도체장비,반도체_장비,0.6587,반도체_중소형,0.6547,반도체_소재부품,0.6503
484120,도우인시스,KOSDAQ,2416,디스플레이장비및부품,비철금속,0.6584,화장품_ODM,0.644,철강,0.6051
308080,바이젠셀,KOSDAQ,2384,제약,자동차_부품,0.6582,타이어,0.5608,중소제약,0.4994
263690,디알젬,KOSDAQ,635,건강관리장비와용품,석유화학,0.658,반도체_소재부품,0.6552,디스플레이,0.64
360070,탑머티리얼,KOSDAQ,1326,전자장비와기기,반도체_소재부품,0.6577,2차전지_소재부품,0.6206,석유화학,0.6082
095700,제넥신,KOSDAQ,2313,생물공학,CMO_CDMO,0.6577,대형제약,0.6062,은행,0.5996
104700,한국철강,KOSPI,3553,철강,레저·여행,0.6576,미디어·콘텐츠,0.5555,핀테크·결제,0.5061
100840,SNT에너지,KOSPI,10547,에너지장비및서비스,방산,0.6574,엔터·음악,0.5717,조선,0.4337
306620,지아이에스,KOSDAQ,1493,반도체와반도체장비,우주·위성,0.6572,전력기기,0.6145,시멘트,0.5235
317770,엑스페릭스,KOSDAQ,1287,전자장비와기기,K푸드_수출,0.6571,방산,0.6436,중국내수식품,0.5853
452200,민테크,KOSDAQ,1035,전기제품,건설,0.6571,유통,0.6439,석유화학,0.6355
039860,나노엔텍,KOSDAQ,2148,생명과학도구및서비스,전력기기,0.656,비철금속,0.6393,자동차_부품,0.6061
226590,엠디바이스,KOSDAQ,2480,반도체와반도체장비,디스플레이,0.6558,반도체_중소형,0.6495,반도체_장비,0.5969
122640,예스티,KOSDAQ,5849,반도체와반도체장비,패션·의류,0.6551,물류·육운,0.6534,신재생에너지,0.6338
205100,엑셈,KOSDAQ,1314,소프트웨어,AI_인프라,0.6549,미용·에스테틱,0.6322,미디어·콘텐츠,0.6314
215790,이노인스트루먼트,KOSDAQ,882,통신장비,건설,0.6544,석유화학,0.5088,해운,0.483
030530,원익홀딩스,KOSDAQ,24214,반도체와반도체장비,의료기기,0.6538,반도체_대형,0.6334,바이오_임상단계,0.6304
092040,아미코젠,KOSDAQ,1180,생물공학,생활용품,0.6532,미용·에스테틱,0.5569,조선,0.5548
053280,예스24,KOSDAQ,795,인터넷과카탈로그소매,보험,0.6531,대형제약,0.6449,AI_인프라,0.6154
001250,GS글로벌,KOSPI,3326,무역회사와판매업체,건설,0.6523,전력기기,0.5808,비철금속,0.4962
033230,인성정보,KOSDAQ,905,IT서비스,화장품_브랜드,0.652,레저·여행,0.6479,생활용품,0.6199
475960,토모큐브,KOSDAQ,6852,생명과학도구및서비스,조선,0.6519,CMO_CDMO,0.4513,항공,0.3698
403550,쏘카,KOSPI,5527,도로와철도운송,전력기기,0.6517,비철금속,0.5693,IT부품,0.5061
039830,오로라,KOSDAQ,1826,레저용장비와제품,레저·여행,0.6515,은행,0.6346,빅플랫폼,0.6161
049430,코메론,KOSDAQ,1691,기계,전력기기,0.6511,건자재,0.6422,비철금속,0.6371
037440,희림,KOSDAQ,846,건설,건설,0.6506,철강,0.6078,유통,0.4612
017480,삼현철강,KOSDAQ,746,철강,신재생에너지,0.6502,석유화학,0.6409,디스플레이,0.5798
263720,디앤씨미디어,KOSDAQ,1408,출판,보험,0.6499,AI_인프라,0.6249,방산,0.5745
004710,한솔테크닉스,KOSPI,4744,전자장비와기기,레저·여행,0.6496,생활용품,0.5908,화장품_브랜드,0.5842
259630,엠플러스,KOSDAQ,1823,전기제품,2차전지_셀,0.6489,반도체_소재부품,0.6001,반도체_대형,0.5798
067570,엔브이에이치코리아,KOSDAQ,872,자동차부품,CMO_CDMO,0.6488,에너지유틸리티,0.6455,은행,0.635
300080,플리토,KOSDAQ,1774,양방향미디어와서비스,빅플랫폼,0.6488,레저·여행,0.6067,조선,0.5342
038060,루멘스,KOSDAQ,677,디스플레이장비및부품,건설,0.6487,전력기기,0.5577,IT부품,0.4683
382480,지아이텍,KOSDAQ,1019,전기제품,유통,0.6486,반도체_소재부품,0.6131,석유화학,0.6097
007570,일양약품,KOSPI,1908,제약,레저·여행,0.6486,에너지유틸리티,0.6456,미디어·콘텐츠,0.6302
054040,한국컴퓨터,KOSDAQ,908,디스플레이장비및부품,건자재,0.6482,은행,0.6167,증권,0.6151
026940,부국철강,KOSPI,505,철강,철강,0.6464,건설,0.6266,석유화학,0.504
005430,한국공항,KOSPI,1906,운송인프라,레저·여행,0.6464,은행,0.6069,핀테크·결제,0.5891
122690,서진오토모티브,KOSDAQ,526,자동차부품,자동차_부품,0.6461,자동차_완성차,0.5917,B2B_IT서비스,0.58
127980,화인써키트,KOSDAQ,747,전자장비와기기,조선,0.646,반도체_소재부품,0.5324,레저·여행,0.5232
053270,구영테크,KOSDAQ,634,자동차부품,B2B_IT서비스,0.6458,패션·의류,0.6015,우주·위성,0.5855
149980,하이로닉,KOSDAQ,1299,건강관리장비와용품,반도체_대형,0.6457,반도체_소재부품,0.6231,반도체_중소형,0.6182
095270,웨이브일렉트로,KOSDAQ,1056,우주항공과국방,건설,0.6457,신재생에너지,0.5816,석유화학,0.521
381970,케이카,KOSPI,4882,자동차,미디어·콘텐츠,0.6451,미용·에스테틱,0.6174,레저·여행,0.5929
214680,디알텍,KOSDAQ,1431,건강관리장비와용품,중소제약,0.6445,반도체_대형,0.6221,반도체_소재부품,0.6144
100030,인지소프트,KOSDAQ,655,소프트웨어,타이어,0.6443,의료기기,0.6177,핀테크·결제,0.5805
234080,JW생명과학,KOSPI,1942,제약,의료기기,0.6442,타이어,0.6235,에너지유틸리티,0.525
000670,영풍,KOSPI,11635,핸드셋,바이오_임상단계,0.6436,IT부품,0.4917,정유,0.4729
338220,뷰노,KOSDAQ,1666,건강관리기술,CMO_CDMO,0.6429,바이오_임상단계,0.5647,대형제약,0.4984
009200,무림페이퍼,KOSPI,777,종이와목재,중국내수식품,0.6428,내수식품,0.6198,신재생에너지,0.6069
053350,이니텍,KOSDAQ,639,소프트웨어,K푸드_수출,0.6418,방산,0.5948,엔터·음악,0.548
003010,혜인,KOSPI,837,기계,석유화학,0.641,디스플레이,0.6073,건설,0.5965
038010,제일테크노스,KOSDAQ,592,건축제품,화장품_브랜드,0.6402,화장품_ODM,0.6228,조선,0.5834
014950,삼익제약,KOSDAQ,786,제약,바이오_기술이전,0.6401,로봇,0.5772,자동차_완성차,0.5737
014280,금강공업,KOSPI,1554,건축제품,의료기기,0.6399,타이어,0.6337,바이오_임상단계,0.5152
441270,파인엠텍,KOSDAQ,4377,핸드셋,레저·여행,0.6398,은행,0.6238,핀테크·결제,0.6189
267270,HD건설기계,KOSPI,85154,기계,디스플레이,0.6394,반도체_중소형,0.6277,석유화학,0.6109
424870,이뮨온시아,KOSDAQ,4446,제약,바이오_기술이전,0.6389,중소제약,0.514,자동차_부품,0.4576
065510,휴비츠,KOSDAQ,849,건강관리장비와용품,레저·여행,0.6388,반도체_소재부품,0.6275,핀테크·결제,0.6244
230360,에코마케팅,KOSDAQ,4962,"섬유,의류,신발,호화품",자동차_완성차,0.6386,반도체_중소형,0.58,2차전지_소재부품,0.5699
044990,에이치엔에스하이텍,KOSDAQ,1284,전자장비와기기,중소제약,0.6382,타이어,0.607,반도체_소재부품,0.5672
042510,라온시큐어,KOSDAQ,1479,소프트웨어,AI_인프라,0.6382,빅플랫폼,0.5634,B2B_IT서비스,0.5613
389020,자람테크놀로지,KOSDAQ,3518,통신장비,반도체_중소형,0.6381,우주·위성,0.6278,반도체_장비,0.589
102120,어보브반도체,KOSDAQ,2320,반도체와반도체장비,반도체_소재부품,0.638,반도체_중소형,0.5883,B2B_IT서비스,0.5871
458870,씨어스,KOSDAQ,14938,건강관리기술,타이어,0.638,중소제약,0.6152,2차전지_셀,0.5757
179530,애드바이오텍,KOSDAQ,525,제약,AI_인프라,0.6378,화장품_브랜드,0.5755,생활용품,0.5514
419050,삼기에너지솔루션즈,KOSDAQ,991,자동차부품,레저·여행,0.6363,조선,0.6244,핀테크·결제,0.5314
007110,일신석재,KOSPI,1165,건축자재,방산,0.6363,보험,0.593,AI_인프라,0.569
087260,모바일어플라이언스,KOSDAQ,747,자동차부품,반도체_중소형,0.6361,원전,0.6189,디스플레이,0.6093
086390,유니테스트,KOSDAQ,3863,반도체와반도체장비,반도체_중소형,0.6355,조선,0.6087,디스플레이,0.6025
139990,아주스틸,KOSPI,1368,철강,물류·육운,0.6353,유통,0.5922,패션·의류,0.5899
092780,DYP,KOSPI,666,자동차부품,자동차_완성차,0.635,비철금속,0.6029,우주·위성,0.5702
051980,중앙첨단소재,KOSDAQ,1984,통신장비,바이오_임상단계,0.6347,바이오_기술이전,0.5258,대형제약,0.3524
900290,GRT,KOSDAQ,2760,화학,우주·위성,0.6338,시멘트,0.6326,전력기기,0.6206
035890,서희건설,KOSDAQ,5377,건설,보험,0.6336,방산,0.6295,AI_인프라,0.5053
476040,오가노이드사이언스,KOSDAQ,1226,생물공학,바이오_기술이전,0.6336,바이오_임상단계,0.6045,CMO_CDMO,0.5803
189330,씨이랩,KOSDAQ,812,IT서비스,철강,0.6334,신재생에너지,0.589,B2B_IT서비스,0.5581
058850,KTcs,KOSPI,1088,상업서비스와공급품,조선,0.6334,레저·여행,0.5487,미디어·콘텐츠,0.5301
004910,조광페인트,KOSPI,524,건축자재,화장품_ODM,0.6333,물류·육운,0.6124,화장품_브랜드,0.6072
006890,태경케미컬,KOSPI,954,화학,철강,0.6333,신재생에너지,0.5337,K푸드_수출,0.498
222040,코스맥스엔비티,KOSDAQ,1419,건강관리업체및서비스,철강,0.6333,신재생에너지,0.6282,건설,0.6192
185490,아이진,KOSDAQ,645,생물공학,방산,0.6323,화장품_ODM,0.4348,미용·에스테틱,0.3988
052710,아모텍,KOSDAQ,3113,핸드셋,방산,0.632,신재생에너지,0.5963,K푸드_수출,0.5847
011320,유니크,KOSDAQ,887,자동차부품,타이어,0.6319,석유화학,0.5546,패션·의류,0.538
092190,서울바이오시스,KOSDAQ,7027,디스플레이장비및부품,전력기기,0.6315,건설,0.6144,IT부품,0.4885
000680,LS네트웍스,KOSPI,2955,증권,방산,0.6314,철강,0.5983,보험,0.5465
234300,에스트래픽,KOSDAQ,938,IT서비스,AI_인프라,0.6313,방산,0.615,보험,0.6116
005870,휴니드,KOSPI,1156,우주항공과국방,방산,0.6312,보험,0.5229,AI_인프라,0.3746
277880,티에스아이,KOSDAQ,1089,전자장비와기기,반도체_소재부품,0.6305,2차전지_소재부품,0.6066,석유화학,0.554
131030,옵투스제약,KOSDAQ,1427,제약,해운,0.6305,시멘트,0.586,건자재,0.5828
212710,아이에스티이,KOSDAQ,1065,반도체와반도체장비,반도체_소재부품,0.6301,반도체_중소형,0.5765,반도체_대형,0.5743
462520,조선내화,KOSPI,1713,비철금속,2차전지_셀,0.6301,디스플레이,0.6206,반도체_대형,0.6138
030190,NICE평가정보,KOSPI,7964,상업서비스와공급품,빅플랫폼,0.6295,미디어·콘텐츠,0.6237,중국내수식품,0.5867
072020,중앙백신,KOSDAQ,936,제약,패션·의류,0.6293,물류·육운,0.5702,석유화학,0.5649
069080,웹젠,KOSDAQ,3781,게임엔터테인먼트,게임,0.6291,은행,0.6167,물류·육운,0.5976
464080,에스오에스랩,KOSDAQ,3036,전자장비와기기,로봇,0.629,바이오_대형CDMO,0.4146,우주·위성,0.3378
002030,아세아,KOSPI,4591,건축자재,생활용품,0.6286,레저·여행,0.5908,조선,0.5742
450950,아스테라시스,KOSDAQ,3883,건강관리장비와용품,의료기기,0.6284,미디어·콘텐츠,0.5568,대형제약,0.548
095500,미래나노텍,KOSDAQ,3029,디스플레이장비및부품,2차전지_셀,0.6279,타이어,0.6051,2차전지_소재부품,0.5789
115440,우리넷,KOSDAQ,1785,통신장비,건설,0.6274,전력기기,0.622,IT부품,0.5489
452280,한선엔지니어링,KOSDAQ,4484,기계,디스플레이,0.6273,반도체_장비,0.6227,반도체_소재부품,0.6159
419080,엔젯,KOSDAQ,581,디스플레이장비및부품,로봇,0.6272,자동차_부품,0.5966,바이오_대형CDMO,0.4806
047560,이스트소프트,KOSDAQ,1490,소프트웨어,AI_인프라,0.627,엔터·음악,0.531,보험,0.4238
010580,에스엠벡셀,KOSPI,2302,자동차부품,의료기기,0.626,반도체_대형,0.5185,조선,0.5162
352910,오비고,KOSDAQ,726,소프트웨어,비철금속,0.6257,자동차_완성차,0.6213,자동차_부품,0.6068
041930,SY동아,KOSDAQ,998,자동차부품,2차전지_소재부품,0.6246,석유화학,0.6198,물류·육운,0.6144
317850,대모,KOSDAQ,711,기계,전력기기,0.6237,IT부품,0.5108,시멘트,0.5106
429270,시지트로닉스,KOSDAQ,604,반도체와반도체장비,신재생에너지,0.6236,석유화학,0.5998,건설,0.5804
340440,세림B&G,KOSDAQ,510,포장재,신재생에너지,0.6212,해운,0.6178,석유화학,0.5938
024060,흥구석유,KOSDAQ,2265,석유와가스,전력기기,0.6207,건자재,0.6007,시멘트,0.5896
222110,팬젠,KOSDAQ,823,생물공학,엔터·음악,0.6204,방산,0.58,AI_인프라,0.5461
031310,아이즈비전,KOSDAQ,514,통신장비,건설,0.6188,해운,0.5983,신재생에너지,0.5856
054300,팬스타엔터프라이즈,KOSDAQ,603,해운사,조선,0.617,레저·여행,0.5757,미용·에스테틱,0.5394
048870,시너지이노베이션,KOSDAQ,1706,건강관리장비와용품,방산,0.6169,AI_인프라,0.4824,미용·에스테틱,0.4396
002720,국제약품,KOSPI,910,제약,전력기기,0.6166,비철금속,0.5341,해운,0.4468
376930,노을,KOSDAQ,601,건강관리장비와용품,바이오_임상단계,0.6162,바이오_기술이전,0.4863,로봇,0.3095
479960,위너스일렉,KOSDAQ,778,전기장비,건설,0.6159,철강,0.6023,IT부품,0.5993
105740,디케이락,KOSDAQ,981,기계,반도체_소재부품,0.6159,조선,0.6075,반도체_대형,0.5726
357550,석경에이티,KOSDAQ,2989,화학,패션·의류,0.6158,자동차_부품,0.5062,타이어,0.4942
067170,오텍,KOSDAQ,968,가정용기기와용품,IT부품,0.6147,전력기기,0.6104,건설,0.5528
101730,위메이드맥스,KOSDAQ,4072,게임엔터테인먼트,AI_인프라,0.6145,항공,0.4987,보험,0.4838
025770,한국정보통신,KOSDAQ,3909,IT서비스,AI_인프라,0.6136,통신,0.6132,원전,0.5706
039840,디오,KOSDAQ,2198,건강관리장비와용품,K푸드_수출,0.6135,레저·여행,0.5549,중국내수식품,0.5443
126880,제이엔케이글로벌,KOSDAQ,820,석유와가스,K푸드_수출,0.6119,미용·에스테틱,0.5806,방산,0.5435
190510,나무가,KOSDAQ,2597,핸드셋,자동차_완성차,0.6117,자동차_부품,0.5932,타이어,0.5002
214330,금호에이치티,KOSPI,802,자동차부품,AI_인프라,0.6115,엔터·음악,0.5509,방산,0.5424
321260,프로이천,KOSDAQ,1279,디스플레이장비및부품,건설,0.6113,철강,0.502,해운,0.4159
048550,SM C&C,KOSDAQ,967,광고,화장품_브랜드,0.6112,레저·여행,0.5875,게임,0.5861
011150,CJ씨푸드,KOSPI,905,식품,K푸드_수출,0.6112,화장품_브랜드,0.5894,화장품_ODM,0.4979
049720,고려신용정보,KOSDAQ,1415,상업서비스와공급품,레저·여행,0.611,의료기기,0.5503,은행,0.5179
033320,제이씨현시스템,KOSDAQ,851,컴퓨터와주변기기,보험,0.6102,엔터·음악,0.4476,AI_인프라,0.4162
170790,파이오링크,KOSDAQ,699,통신장비,반도체_소재부품,0.6101,의료기기,0.6015,반도체_대형,0.5974
006060,화승인더,KOSPI,1806,"섬유,의류,신발,호화품",방산,0.6087,엔터·음악,0.5805,보험,0.5504
003780,진양산업,KOSPI,711,화학,바이오_임상단계,0.6082,로봇,0.4466,바이오_기술이전,0.3595
127120,제이에스링크,KOSDAQ,13812,생명과학도구및서비스,보험,0.6072,핀테크·결제,0.4846,레저·여행,0.4545
216080,제테마,KOSDAQ,2211,건강관리장비와용품,시멘트,0.6066,비철금속,0.5988,자동차_완성차,0.5711
